Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub Category,Product Name,Quantity,Sales,Cost,Profit,Discount,Month,Year,Profit Margin %
ORD10945,22-07-2025,C1107,Customer 147,West,Maharashtra,Office Supplies,Binder,Binder,6,3407.89,2569.42,838.47,5,July,2025,24.60%
ORD10946,02-10-2025,C1140,Customer 35,East,West Bengal,Furniture,Table,Table,5,30176.94,24548.18,5628.76,0,October,2025,18.65%
ORD10947,13-06-2025,C1008,Customer 189,South,Karnataka,Furniture,Chair,Chair,10,40190.18,25704,14486.18,10,June,2025,36.04%
ORD10948,17-12-2025,C1300,Customer 223,South,Tamil Nadu,Office Supplies,Paper,Paper,3,5754.61,4991.11,763.5,20,December,2025,13.27%
ORD10949,10-09-2025,C1090,Customer 275,West,Maharashtra,Technology,Mouse,Mouse,5,8760.79,5473.8,3286.99,15,September,2025,37.52%
ORD10950,02-07-2025,C1271,Customer 222,West,Maharashtra,Technology,Mouse,Mouse,6,26577.78,14674.95,11902.83,10,July,2025,44.78%
ORD10951,08-11-2025,C1073,Customer 251,North,Punjab,Office Supplies,Binder,Binder,4,7485.39,5619.36,1866.03,20,November,2025,24.93%
ORD10952,10-05-2025,C1162,Customer 205,West,Gujarat,Furniture,Chair,Chair,8,40382.9,35782.13,4600.77,0,May,2025,11.39%
ORD10953,10-03-2025,C1043,Customer 266,West,Gujarat,Technology,Keyboard,Keyboard,4,20564.05,15889.39,4674.66,5,March,2025,22.73%
ORD10954,26-04-2025,C1170,Customer 65,East,West Bengal,Technology,Keyboard,Keyboard,4,23391.71,16622.62,6769.09,15,April,2025,28.94%
ORD10955,18-10-2025,C1290,Customer 87,West,Maharashtra,Office Supplies,Pen,Pen,8,12091.22,10376.93,1714.29,0,October,2025,14.18%
ORD10956,12-08-2025,C1099,Customer 132,West,Gujarat,Office Supplies,Binder,Binder,3,37174.69,28732.95,8441.74,5,August,2025,22.71%
ORD10957,08-06-2025,C1142,Customer 136,North,Delhi,Office Supplies,Paper,Paper,8,31426.07,21546.36,9879.71,5,June,2025,31.44%
ORD10958,19-07-2025,C1249,Customer 126,West,Maharashtra,Furniture,Chair,Chair,2,7580.08,5228.45,2351.63,15,July,2025,31.02%
ORD10959,26-03-2025,C1244,Customer 31,West,Gujarat,Furniture,Chair,Chair,9,8621.63,6534.48,2087.15,10,March,2025,24.21%
ORD10960,01-04-2025,C1227,Customer 256,East,Odisha,Technology,Keyboard,Keyboard,6,7783.76,5368.96,2414.8,15,April,2025,31.02%
ORD10961,18-12-2025,C1168,Customer 111,South,Tamil Nadu,Furniture,Chair,Chair,6,7226.03,3627.47,3598.56,5,December,2025,49.80%
ORD10962,25-03-2025,C1170,Customer 277,East,West Bengal,Furniture,Chair,Chair,8,13640.03,8818.06,4821.97,10,March,2025,35.35%
ORD10963,23-01-2025,C1107,Customer 243,South,Tamil Nadu,Office Supplies,Pen,Pen,7,36884.48,21148.78,15735.7,5,January,2025,42.66%
ORD10964,28-09-2025,C1170,Customer 266,South,Karnataka,Furniture,Table,Table,8,3011.61,2669.14,342.47,10,September,2025,11.37%
ORD10965,31-03-2025,C1033,Customer 36,West,Gujarat,Office Supplies,Pen,Pen,5,36901.32,27321.01,9580.31,20,March,2025,25.96%
ORD10966,15-12-2025,C1261,Customer 209,South,Tamil Nadu,Technology,Mouse,Mouse,2,12679.4,7521.7,5157.7,10,December,2025,40.68%
ORD10967,04-10-2025,C1011,Customer 140,West,Gujarat,Furniture,Chair,Chair,4,45443.51,31956.39,13487.12,20,October,2025,29.68%
ORD10968,28-04-2025,C1148,Customer 114,North,Delhi,Furniture,Table,Table,8,47568.43,41778.32,5790.11,0,April,2025,12.17%
ORD10969,14-07-2025,C1158,Customer 99,South,Kerala,Furniture,Chair,Chair,7,47347.19,40140.87,7206.32,15,July,2025,15.22%
ORD10970,02-10-2025,C1214,Customer 188,South,Karnataka,Technology,Laptop,Laptop,2,20906.38,11488.96,9417.42,5,October,2025,45.05%
ORD10971,18-11-2025,C1191,Customer 206,South,Tamil Nadu,Furniture,Table,Table,4,620.99,321.97,299.02,15,November,2025,48.15%
ORD10972,28-02-2025,C1041,Customer 153,West,Gujarat,Technology,Mouse,Mouse,8,45315.97,38427.98,6887.99,0,February,2025,15.20%
ORD10973,29-01-2025,C1153,Customer 266,South,Tamil Nadu,Furniture,Chair,Chair,8,39783.47,30047.79,9735.68,20,January,2025,24.47%
ORD10974,25-07-2025,C1270,Customer 135,South,Tamil Nadu,Furniture,Chair,Chair,1,7186.59,5593.44,1593.15,15,July,2025,22.17%
ORD10975,10-03-2025,C1230,Customer 103,North,Punjab,Technology,Mouse,Mouse,8,43102.96,35888.06,7214.9,20,March,2025,16.74%
ORD10976,01-03-2025,C1216,Customer 23,North,Punjab,Technology,Laptop,Laptop,3,33257.63,19852.31,13405.32,15,March,2025,40.31%
ORD10977,13-09-2025,C1018,Customer 224,West,Gujarat,Furniture,Table,Table,6,27636.18,22392.5,5243.68,10,September,2025,18.97%
ORD10978,20-03-2025,C1154,Customer 216,West,Maharashtra,Furniture,Table,Table,7,42159.11,32226.61,9932.5,15,March,2025,23.56%
ORD10979,28-08-2025,C1104,Customer 54,South,Kerala,Furniture,Table,Table,3,2462.82,1993.61,469.21,5,August,2025,19.05%
ORD10980,16-03-2025,C1150,Customer 242,North,Delhi,Furniture,Table,Table,2,3835.94,3087.85,748.09,20,March,2025,19.50%
ORD10981,01-11-2025,C1157,Customer 204,South,Tamil Nadu,Furniture,Chair,Chair,5,43984.79,28780.24,15204.55,15,November,2025,34.57%
ORD10982,10-07-2025,C1077,Customer 29,West,Maharashtra,Technology,Laptop,Laptop,7,1355.04,815.31,539.73,20,July,2025,39.83%
ORD10983,26-09-2025,C1205,Customer 190,East,Odisha,Office Supplies,Binder,Binder,5,15096.04,9587.28,5508.76,10,September,2025,36.49%
ORD10984,16-08-2025,C1204,Customer 234,East,Odisha,Furniture,Chair,Chair,9,9857.35,8811.35,1046,15,August,2025,10.61%
ORD10985,02-10-2025,C1169,Customer 297,East,Odisha,Technology,Mouse,Mouse,3,20317.34,16500.89,3816.45,5,October,2025,18.78%
ORD10986,21-08-2025,C1036,Customer 199,South,Karnataka,Office Supplies,Binder,Binder,10,8371.22,5100.41,3270.81,0,August,2025,39.07%
ORD10987,10-01-2025,C1083,Customer 56,North,Delhi,Technology,Mouse,Mouse,3,9287.93,4802.47,4485.46,0,January,2025,48.29%
ORD10988,04-01-2025,C1288,Customer 176,East,Odisha,Furniture,Table,Table,8,33082.65,28390.2,4692.45,5,January,2025,14.18%
ORD10989,19-02-2025,C1181,Customer 168,East,West Bengal,Office Supplies,Binder,Binder,8,32793.73,23924.62,8869.11,10,February,2025,27.05%
ORD10990,03-06-2025,C1293,Customer 82,North,Delhi,Technology,Mouse,Mouse,3,15383.27,13344.82,2038.45,0,June,2025,13.25%
ORD10991,16-04-2025,C1059,Customer 133,West,Maharashtra,Office Supplies,Binder,Binder,9,30939.65,18044.64,12895.01,10,April,2025,41.68%
ORD10992,15-10-2025,C1003,Customer 180,East,West Bengal,Office Supplies,Pen,Pen,4,16850.2,10107.65,6742.55,5,October,2025,40.01%
ORD10993,22-03-2025,C1025,Customer 54,North,Delhi,Office Supplies,Binder,Binder,2,21918.47,16018.2,5900.27,20,March,2025,26.92%
ORD10994,22-11-2025,C1093,Customer 141,North,Delhi,Furniture,Table,Table,4,48817.21,31065.8,17751.41,0,November,2025,36.36%
ORD10995,11-08-2025,C1237,Customer 163,East,Odisha,Technology,Keyboard,Keyboard,10,13691.59,8251.85,5439.74,15,August,2025,39.73%
ORD10996,28-01-2025,C1067,Customer 52,West,Gujarat,Office Supplies,Binder,Binder,2,25080.47,16649.62,8430.85,10,January,2025,33.62%
ORD10997,13-05-2025,C1276,Customer 254,East,Odisha,Furniture,Chair,Chair,5,39998.07,33142.96,6855.11,20,May,2025,17.14%
ORD10998,22-08-2025,C1198,Customer 224,East,Odisha,Technology,Keyboard,Keyboard,3,39113.78,34601.03,4512.75,15,August,2025,11.54%
ORD10999,01-05-2025,C1257,Customer 139,North,Delhi,Technology,Mouse,Mouse,8,35578.18,21724.19,13853.99,15,May,2025,38.94%
ORD11000,25-08-2025,C1280,Customer 33,North,Delhi,Office Supplies,Binder,Binder,9,14687.99,10784.58,3903.41,15,August,2025,26.58%
ORD11001,27-11-2025,C1000,Customer 220,West,Maharashtra,Technology,Laptop,Laptop,5,40153.2,29142.61,11010.59,20,November,2025,27.42%
